timestamp,open,high,low,close,volume
2026-08-03 04:00:00-04:00,202.0,202.9175,198.5305,199.87,0
2026-08-03 04:01:00-04:00,198.54,202.96,198.54,198.61,0
2026-08-03 04:03:00-04:00,201.9,201.9,201.9,201.9,0
2026-08-03 04:04:00-04:00,198.81,198.81,198.81,198.81,0
2026-08-03 04:06:00-04:00,198.49,202.15,198.49,200.08,0
2026-08-03 04:10:00-04:00,200.0,200.0,200.0,200.0,0
2026-08-03 04:12:00-04:00,200.0,200.0,200.0,200.0,0
2026-08-03 04:16:00-04:00,198.1,198.1,198.1,198.1,0
2026-08-03 04:18:00-04:00,199.0,199.0,199.0,199.0,0
2026-08-03 04:20:00-04:00,198.87,198.87,198.3335,198.3335,0
2026-08-03 04:21:00-04:00,198.075,198.075,198.075,198.075,0
2026-08-03 04:23:00-04:00,198.3721,198.5074,198.3721,198.5074,0
2026-08-03 04:24:00-04:00,198.4839,198.4839,198.4839,198.4839,0
2026-08-03 04:25:00-04:00,198.0,200.6636,198.0,200.6636,0
2026-08-03 04:26:00-04:00,200.6636,200.6636,198.4875,198.4875,0
2026-08-03 04:31:00-04:00,198.19,198.19,198.19,198.19,0
2026-08-03 04:33:00-04:00,198.9002,198.9002,198.9002,198.9002,0
2026-08-03 04:34:00-04:00,195.01,195.01,195.01,195.01,0
2026-08-03 04:35:00-04:00,197.09,197.98,196.54,197.98,0
2026-08-03 04:36:00-04:00,197.98,197.98,197.89,197.89,0
2026-08-03 04:37:00-04:00,197.8675,198.48,197.8,198.48,0
2026-08-03 04:40:00-04:00,197.16,197.16,197.16,197.16,0
2026-08-03 04:46:00-04:00,197.99,198.0,197.99,198.0,0
2026-08-03 04:51:00-04:00,197.8,200.1,197.74,200.1,0
2026-08-03 05:00:00-04:00,200.0,200.0,200.0,200.0,0
2026-08-03 05:06:00-04:00,199.0,199.0,199.0,199.0,0
2026-08-03 05:07:00-04:00,199.0,199.0862,199.0,199.0862,0
2026-08-03 05:11:00-04:00,199.05,199.0862,196.99,196.99,0
2026-08-03 05:15:00-04:00,197.4238,197.4238,197.4238,197.4238,0
2026-08-03 05:34:00-04:00,198.5,198.5,198.5,198.5,0
2026-08-03 05:35:00-04:00,198.5,198.5,198.5,198.5,0
2026-08-03 05:36:00-04:00,198.5,198.5,198.5,198.5,0
2026-08-03 05:37:00-04:00,198.5,198.5,198.5,198.5,0
2026-08-03 05:43:00-04:00,198.5,198.5,198.5,198.5,0
2026-08-03 05:44:00-04:00,198.55,198.81,197.01,198.1385,0
2026-08-03 05:46:00-04:00,197.41,197.98,197.3,197.98,0
2026-08-03 05:49:00-04:00,197.01,197.01,197.01,197.01,0
2026-08-03 05:52:00-04:00,197.5114,197.5114,197.5114,197.5114,0
2026-08-03 05:57:00-04:00,198.6,198.6,198.6,198.6,0
2026-08-03 06:03:00-04:00,198.65,199.07,198.61,199.07,0
2026-08-03 06:06:00-04:00,198.2,198.2,198.2,198.2,0
2026-08-03 06:09:00-04:00,198.69,198.69,198.69,198.69,0
2026-08-03 06:13:00-04:00,198.44,198.44,197.5,197.5,0
2026-08-03 06:15:00-04:00,197.7543,197.7543,197.7543,197.7543,0
2026-08-03 06:16:00-04:00,197.75,197.75,197.5,197.5,0
2026-08-03 06:17:00-04:00,197.5,197.5,197.01,197.02,0
2026-08-03 06:18:00-04:00,197.38,197.38,197.38,197.38,0
2026-08-03 06:19:00-04:00,197.01,197.01,197.01,197.01,0
2026-08-03 06:21:00-04:00,196.65,196.65,196.65,196.65,0
2026-08-03 06:22:00-04:00,196.04,196.04,196.0,196.0,0
2026-08-03 06:23:00-04:00,195.85,195.85,195.85,195.85,0
2026-08-03 06:24:00-04:00,196.0,196.0,196.0,196.0,0
2026-08-03 06:26:00-04:00,196.4592,196.4592,196.4592,196.4592,0
2026-08-03 06:28:00-04:00,196.317,196.317,196.317,196.317,0
2026-08-03 06:29:00-04:00,196.31,196.31,196.31,196.31,0
2026-08-03 06:30:00-04:00,195.82,196.975,195.76,196.975,0
2026-08-03 06:31:00-04:00,196.58,197.17,195.33,195.6743,0
2026-08-03 06:32:00-04:00,195.27,195.27,195.27,195.27,0
2026-08-03 06:33:00-04:00,195.3389,195.47,195.3389,195.39,0
2026-08-03 06:35:00-04:00,196.51,196.51,196.4,196.4,0
2026-08-03 06:40:00-04:00,196.4,196.68,196.4,196.68,0
2026-08-03 06:42:00-04:00,196.3453,196.3453,196.3453,196.3453,0
2026-08-03 06:43:00-04:00,196.0,196.0,196.0,196.0,0
2026-08-03 06:45:00-04:00,196.0,196.0,196.0,196.0,0
2026-08-03 06:46:00-04:00,196.0,196.4,196.0,196.4,0
2026-08-03 06:47:00-04:00,196.6,196.6,196.6,196.6,0
2026-08-03 06:49:00-04:00,196.4,196.4,196.4,196.4,0
2026-08-03 06:50:00-04:00,196.4,196.4,196.4,196.4,0
2026-08-03 06:57:00-04:00,197.04,197.12,197.04,197.12,0
2026-08-03 06:58:00-04:00,197.0,197.26,197.0,197.26,0
2026-08-03 06:59:00-04:00,197.29,197.29,197.29,197.29,0
2026-08-03 07:00:00-04:00,197.79,197.79,197.0,197.0,0
2026-08-03 07:01:00-04:00,197.0932,197.45,197.0001,197.07,0
2026-08-03 07:02:00-04:00,197.0,197.0,197.0,197.0,0
2026-08-03 07:03:00-04:00,197.0,197.0,196.7,196.7,0
2026-08-03 07:04:00-04:00,196.97,197.02,196.97,197.02,0
2026-08-03 07:05:00-04:00,196.1,196.3,196.1,196.3,0
2026-08-03 07:06:00-04:00,196.3,197.51,195.72,195.72,0
2026-08-03 07:07:00-04:00,195.72,195.72,195.5529,195.5529,0
2026-08-03 07:08:00-04:00,195.3,195.3,195.3,195.3,0
2026-08-03 07:09:00-04:00,195.556,195.58,195.556,195.58,0
2026-08-03 07:12:00-04:00,196.44,196.5,196.0,196.5,0
2026-08-03 07:14:00-04:00,197.025,197.025,195.3,195.3,0
2026-08-03 07:16:00-04:00,195.85,195.85,195.85,195.85,0
2026-08-03 07:17:00-04:00,197.5,197.5,197.5,197.5,0
2026-08-03 07:18:00-04:00,197.49,197.49,196.98,196.98,0
2026-08-03 07:19:00-04:00,196.98,196.98,195.676,195.676,0
