ts,open,high,low,close,volume,trades
2026-05-04 23:00:00+00:00,204.61,207.74,200.0,207.73,273.46,141
2026-05-04 23:30:00+00:00,207.73,210.59,202.45,207.97,306.65,168
2026-05-05 00:00:00+00:00,208.59,224.93,208.17,223.92,834.73,416
2026-05-05 00:30:00+00:00,224.55,225.61,221.1,225.5,117.69,58
2026-05-05 01:00:00+00:00,225.3,226.0,217.84,225.99,134.93,47
2026-05-05 01:30:00+00:00,222.18,225.99,209.65,212.03,129.49,75
2026-05-05 02:00:00+00:00,212.95,218.42,211.98,214.65,37.63,29
2026-05-05 02:30:00+00:00,214.6,218.29,210.83,210.83,20.86,35
2026-05-05 03:00:00+00:00,216.05,218.07,207.33,209.97,80.71,121
2026-05-05 03:30:00+00:00,208.0,213.93,202.6,210.0,382.28,258
2026-05-05 04:00:00+00:00,209.09,212.2,206.48,206.48,75.66,61
2026-05-05 04:30:00+00:00,206.48,210.31,206.48,208.2,41.84,80
2026-05-05 05:00:00+00:00,209.49,256.34,209.49,254.25,1724.78,496
2026-05-05 05:30:00+00:00,254.25,256.34,250.0,253.0,257.53,183
2026-05-05 06:00:00+00:00,254.97,256.34,251.09,255.68,102.02,94
2026-05-05 06:30:00+00:00,255.12,282.86,255.12,267.0,1190.15,710
2026-05-05 07:00:00+00:00,269.92,282.5,265.31,275.87,618.54,335
2026-05-05 07:30:00+00:00,275.87,275.88,214.85,226.66,2863.66,1230
2026-05-05 08:00:00+00:00,226.51,234.85,220.34,230.0,839.49,303
2026-05-05 08:30:00+00:00,233.29,235.45,232.82,235.45,57.53,81
2026-05-05 09:00:00+00:00,235.45,248.98,222.0,242.5,640.56,571
2026-05-05 09:30:00+00:00,242.5,250.66,230.0,230.0,202.03,248
2026-05-05 10:00:00+00:00,231.29,239.1,215.32,236.9,340.17,285
2026-05-05 10:30:00+00:00,234.28,239.95,219.37,236.06,58.72,142
2026-05-05 11:00:00+00:00,236.06,239.88,233.5,233.5,115.49,64
2026-05-05 11:30:00+00:00,237.11,237.34,237.1,237.34,5.43,10
2026-05-05 12:00:00+00:00,237.5,239.88,230.41,237.54,65.42,32
2026-05-05 12:30:00+00:00,239.85,239.85,237.25,237.77,20.05,42
2026-05-05 13:00:00+00:00,237.64,237.64,220.8,225.51,151.29,346
2026-05-05 13:30:00+00:00,225.51,235.21,225.27,228.58,57.01,294
2026-05-05 14:00:00+00:00,229.75,235.0,228.55,229.06,87.44,283
2026-05-05 14:30:00+00:00,229.06,236.37,229.06,235.5,65.44,207
2026-05-05 15:00:00+00:00,232.51,242.2,230.25,238.29,67.76,265
2026-05-05 15:30:00+00:00,237.82,242.8,235.1,235.57,141.69,355
2026-05-05 16:00:00+00:00,235.57,237.49,225.5,227.0,294.31,300
2026-05-05 16:30:00+00:00,226.51,228.7,222.5,226.0,251.54,216
2026-05-05 17:00:00+00:00,225.8,229.45,223.99,229.4,237.8,354
2026-05-05 17:30:00+00:00,229.4,229.45,227.01,229.22,78.1,202
2026-05-05 18:00:00+00:00,229.22,229.45,228.02,229.35,7.99,69
2026-05-05 18:30:00+00:00,228.22,229.0,226.2,227.21,83.06,121
2026-05-05 19:00:00+00:00,227.22,228.88,227.2,227.7,4.63,34
2026-05-05 19:30:00+00:00,227.72,229.35,227.4,229.22,104.52,26
2026-05-05 20:00:00+00:00,228.66,229.45,226.68,228.21,85.38,53
2026-05-05 20:30:00+00:00,226.71,229.45,226.66,227.77,13.31,12
2026-05-05 21:00:00+00:00,229.44,229.44,225.93,228.96,114.93,48
2026-05-05 21:30:00+00:00,227.59,229.69,226.52,229.69,478.53,31
2026-05-05 22:00:00+00:00,229.68,229.69,226.33,229.69,100.17,34
2026-05-05 22:30:00+00:00,229.69,229.69,226.31,229.69,20.5,66
2026-05-05 23:00:00+00:00,229.69,229.69,220.0,229.67,87.65,99
2026-05-05 23:30:00+00:00,229.6,229.69,228.11,229.69,6.38,48
2026-05-06 00:00:00+00:00,229.69,229.69,228.1,228.2,38.42,9
2026-05-06 00:30:00+00:00,228.2,229.69,224.47,228.54,79.5,136
2026-05-06 01:00:00+00:00,228.54,236.85,225.0,235.87,411.49,244
2026-05-06 01:30:00+00:00,236.49,241.25,231.99,234.69,81.55,107
2026-05-06 02:00:00+00:00,234.68,235.25,233.61,233.61,3.93,24
2026-05-06 02:30:00+00:00,234.09,236.11,234.09,235.42,24.5,23
2026-05-06 03:00:00+00:00,235.98,243.94,234.94,234.94,55.38,105
2026-05-06 03:30:00+00:00,236.99,242.5,235.55,238.12,23.55,55
2026-05-06 04:00:00+00:00,238.11,270.0,238.11,265.99,1506.05,568
2026-05-06 04:30:00+00:00,266.0,268.9,246.85,252.81,85.72,272
2026-05-06 05:00:00+00:00,250.02,252.8,247.98,249.79,18.5,20
2026-05-06 05:30:00+00:00,249.79,251.85,249.79,250.5,5.09,13
2026-05-06 06:00:00+00:00,250.49,256.14,249.79,249.79,42.53,86
2026-05-06 06:30:00+00:00,249.8,265.15,249.29,258.74,60.95,178
2026-05-06 07:00:00+00:00,255.11,260.61,255.1,260.61,41.24,37
2026-05-06 07:30:00+00:00,257.5,257.53,255.31,256.95,35.22,32
2026-05-06 08:00:00+00:00,256.95,257.0,255.0,256.5,58.65,95
2026-05-06 08:30:00+00:00,256.49,257.0,255.4,257.0,19.3,82
2026-05-06 09:00:00+00:00,257.0,257.0,254.37,254.37,39.81,156
2026-05-06 09:30:00+00:00,254.37,255.47,240.0,240.01,300.09,291
2026-05-06 10:00:00+00:00,240.12,246.2,240.0,243.63,95.96,107
2026-05-06 10:30:00+00:00,245.99,248.47,245.39,248.47,75.37,115
2026-05-06 11:00:00+00:00,247.4,249.73,246.31,249.72,25.85,58
2026-05-06 11:30:00+00:00,249.72,253.0,247.24,249.06,59.26,79
2026-05-06 12:00:00+00:00,249.06,249.07,240.0,248.6,162.14,90
2026-05-06 12:30:00+00:00,248.6,248.6,247.43,248.01,8.97,56
2026-05-06 13:00:00+00:00,248.01,250.9,247.74,249.76,38.81,84
2026-05-06 13:30:00+00:00,249.76,252.99,247.73,250.55,62.24,111
2026-05-06 14:00:00+00:00,250.55,269.75,242.0,247.53,712.69,451
2026-05-06 14:30:00+00:00,249.14,252.0,247.48,251.99,130.47,232
2026-05-06 15:00:00+00:00,251.99,258.0,251.45,256.97,19.28,161
2026-05-06 15:30:00+00:00,256.97,256.97,252.22,252.24,20.16,72
2026-05-06 16:00:00+00:00,252.41,257.8,252.41,252.5,25.12,30
2026-05-06 16:30:00+00:00,252.31,257.6,251.16,251.23,8.17,71
2026-05-06 17:00:00+00:00,251.23,254.41,251.13,251.13,20.26,123
2026-05-06 17:30:00+00:00,251.13,254.99,251.13,251.13,18.79,126
2026-05-06 18:00:00+00:00,254.99,257.8,247.48,247.48,185.95,45
2026-05-06 18:30:00+00:00,247.57,247.69,236.34,236.7,207.83,77
2026-05-06 19:00:00+00:00,239.55,258.0,236.34,240.0,714.21,231
2026-05-06 19:30:00+00:00,239.81,246.0,237.06,238.94,57.75,67
2026-05-06 20:00:00+00:00,238.94,247.49,236.36,246.4,32.97,42
2026-05-06 20:30:00+00:00,246.4,257.52,246.4,252.8,219.32,172
2026-05-06 21:00:00+00:00,252.53,252.53,247.49,250.0,44.18,26
2026-05-06 21:30:00+00:00,249.8,257.4,244.74,252.5,56.77,64
2026-05-06 22:00:00+00:00,253.8,258.0,245.0,250.0,82.78,66
2026-05-06 22:30:00+00:00,252.49,257.0,247.2,257.0,1.66,24
2026-05-06 23:00:00+00:00,252.54,259.0,252.54,259.0,48.9,40
2026-05-06 23:30:00+00:00,255.0,257.49,252.65,253.7,0.49,8
2026-05-07 00:00:00+00:00,257.5,260.0,252.22,252.22,14.81,12
2026-05-07 00:30:00+00:00,254.99,260.0,254.99,260.0,39.45,8
2026-05-07 01:00:00+00:00,257.91,260.0,250.0,259.11,10.29,26
2026-05-07 01:30:00+00:00,258.14,260.0,258.14,259.88,4.13,21
2026-05-07 02:00:00+00:00,257.51,259.98,255.92,259.98,2.06,10
2026-05-07 02:30:00+00:00,259.43,260.0,259.4,260.0,38.2,12
2026-05-07 03:00:00+00:00,260.0,260.0,260.0,260.0,10.62,6
2026-05-07 03:30:00+00:00,259.87,259.87,259.27,259.28,19.36,16
2026-05-07 04:00:00+00:00,259.28,259.28,258.55,258.55,6.17,6
2026-05-07 04:30:00+00:00,259.1,260.0,259.1,260.0,24.36,4
2026-05-07 05:00:00+00:00,260.0,261.03,258.94,261.03,70.67,16
2026-05-07 05:30:00+00:00,262.0,269.84,257.09,262.64,188.14,70
2026-05-07 06:00:00+00:00,264.6,269.6,258.49,267.0,78.76,46
2026-05-07 06:30:00+00:00,269.6,270.0,267.05,270.0,75.63,16
2026-05-07 07:00:00+00:00,269.02,270.07,263.74,263.74,51.22,48
2026-05-07 07:30:00+00:00,263.73,263.75,257.6,261.73,11.32,20
2026-05-07 08:00:00+00:00,262.49,263.0,259.37,259.38,37.77,14
2026-05-07 08:30:00+00:00,257.91,257.91,257.91,257.91,0.08,1
2026-05-07 09:00:00+00:00,259.1,259.1,259.1,259.1,0.11,1
2026-05-07 09:30:00+00:00,258.11,259.36,258.11,259.28,23.05,4
2026-05-07 10:00:00+00:00,259.31,259.31,259.0,259.0,7.12,5
2026-05-07 10:30:00+00:00,258.9,259.0,258.63,258.63,7.12,4
2026-05-07 11:00:00+00:00,258.8,259.0,257.94,258.0,7.68,9
2026-05-07 11:30:00+00:00,257.92,257.92,254.2,254.2,10.74,24
2026-05-07 12:00:00+00:00,257.25,257.26,254.3,254.31,1.17,8
2026-05-07 12:30:00+00:00,257.27,265.46,257.07,265.46,108.01,34
2026-05-07 13:00:00+00:00,262.5,265.56,262.13,263.13,9.08,23
2026-05-07 13:30:00+00:00,263.3,264.92,261.45,261.65,17.33,29
2026-05-07 14:00:00+00:00,261.97,263.94,261.97,263.94,5.07,3
2026-05-07 14:30:00+00:00,263.85,263.94,260.17,260.17,27.95,20
2026-05-07 15:00:00+00:00,261.31,264.92,260.31,261.09,7.75,22
2026-05-07 15:30:00+00:00,264.47,266.31,258.49,260.7,8.2,20
2026-05-07 16:00:00+00:00,257.5,257.5,242.55,245.81,877.74,172
2026-05-07 16:30:00+00:00,245.8,249.0,241.0,247.25,97.98,48
2026-05-07 17:00:00+00:00,245.04,245.04,245.02,245.02,0.34,2
2026-05-07 17:30:00+00:00,245.07,247.17,237.0,237.01,105.43,155
2026-05-07 18:00:00+00:00,237.01,239.69,237.0,239.36,19.28,36
2026-05-07 18:30:00+00:00,239.61,241.97,239.61,241.2,5.65,19
2026-05-07 19:00:00+00:00,240.6,240.6,237.0,239.18,5.5,16
2026-05-07 19:30:00+00:00,237.04,237.04,230.09,230.6,142.61,141
2026-05-07 20:00:00+00:00,230.6,233.7,227.0,229.99,344.57,233
2026-05-07 20:30:00+00:00,230.0,234.0,227.0,229.99,34.12,58
2026-05-07 21:00:00+00:00,228.21,239.9,228.21,238.66,34.61,48
2026-05-07 21:30:00+00:00,239.67,240.91,237.51,237.51,0.58,6
2026-05-07 22:00:00+00:00,237.51,237.51,234.47,237.49,0.89,9
2026-05-07 22:30:00+00:00,237.5,242.61,231.77,235.76,5.0,25
2026-05-07 23:00:00+00:00,237.49,247.53,237.49,247.53,5.45,27
2026-05-07 23:30:00+00:00,246.0,246.0,246.0,246.0,0.4,1
2026-05-08 00:00:00+00:00,245.01,245.04,240.87,240.87,8.43,7
2026-05-08 00:30:00+00:00,240.9,242.26,240.0,240.39,3.83,9
2026-05-08 01:00:00+00:00,240.34,244.9,239.4,243.36,17.39,32
2026-05-08 01:30:00+00:00,242.76,249.9,242.67,249.9,126.24,68
2026-05-08 02:00:00+00:00,249.9,249.9,248.99,249.9,11.78,75
2026-05-08 02:30:00+00:00,248.88,248.88,243.88,248.39,2.7,10
2026-05-08 03:00:00+00:00,249.15,249.9,245.65,245.65,21.94,26
2026-05-08 03:30:00+00:00,248.0,249.9,248.0,248.95,20.71,5
2026-05-08 04:00:00+00:00,249.99,250.0,242.19,242.4,20.72,35
2026-05-08 04:30:00+00:00,242.4,243.0,241.99,243.0,50.99,24
2026-05-08 05:00:00+00:00,242.02,243.54,237.52,243.54,32.41,46
2026-05-08 05:30:00+00:00,243.53,243.54,243.53,243.54,0.96,2
2026-05-08 06:00:00+00:00,243.53,243.53,243.53,243.53,0.1,1
2026-05-08 06:30:00+00:00,240.91,242.8,236.95,238.33,11.52,91
2026-05-08 07:00:00+00:00,236.96,244.1,236.81,244.1,40.59,76
2026-05-08 07:30:00+00:00,244.1,257.32,244.1,254.8,164.34,109
2026-05-08 08:00:00+00:00,254.8,262.14,254.8,259.47,153.21,40
2026-05-08 08:30:00+00:00,255.89,255.89,250.95,250.95,5.63,12
2026-05-08 09:00:00+00:00,254.67,259.4,252.84,257.5,61.86,35
2026-05-08 09:30:00+00:00,257.5,262.86,255.0,262.86,13.32,30
2026-05-08 10:00:00+00:00,260.0,265.0,257.03,263.0,102.3,52
2026-05-08 10:30:00+00:00,263.0,263.0,263.0,263.0,1.97,2
2026-05-08 11:00:00+00:00,260.01,260.01,254.42,254.42,21.35,18
2026-05-08 11:30:00+00:00,254.64,257.49,253.88,257.0,14.24,22
